class,filename,path,extension,width,height,mode,file_size_kb
Plastik,plastik_R_1172.jpg,dataset\Plastik\plastik_R_1172.jpg,.jpg,225,225,RGB,3.54
Plastik,plastik_R_1173.jpg,dataset\Plastik\plastik_R_1173.jpg,.jpg,259,194,RGB,9.65
Plastik,plastik_R_1174.jpg,dataset\Plastik\plastik_R_1174.jpg,.jpg,318,159,RGB,10.21
Plastik,plastik_R_1175.jpg,dataset\Plastik\plastik_R_1175.jpg,.jpg,379,133,RGB,9.87
Plastik,plastik_R_1176.jpg,dataset\Plastik\plastik_R_1176.jpg,.jpg,429,117,RGB,17.27
Plastik,plastik_R_1177.jpg,dataset\Plastik\plastik_R_1177.jpg,.jpg,265,190,RGB,10.78
Plastik,plastik_R_1178.jpg,dataset\Plastik\plastik_R_1178.jpg,.jpg,255,198,RGB,3.45
Plastik,plastik_R_1179.jpg,dataset\Plastik\plastik_R_1179.jpg,.jpg,284,177,RGB,8.62
Plastik,plastik_R_118.jpg,dataset\Plastik\plastik_R_118.jpg,.jpg,259,194,RGB,12.4
Plastik,plastik_R_1180.jpg,dataset\Plastik\plastik_R_1180.jpg,.jpg,225,225,RGB,9.59
Plastik,plastik_R_1181.jpg,dataset\Plastik\plastik_R_1181.jpg,.jpg,259,194,RGB,18.05
Plastik,plastik_R_1182.jpg,dataset\Plastik\plastik_R_1182.jpg,.jpg,271,186,RGB,8.17
Plastik,plastik_R_1183.jpg,dataset\Plastik\plastik_R_1183.jpg,.jpg,220,200,RGB,2.02
Plastik,plastik_R_1184.jpg,dataset\Plastik\plastik_R_1184.jpg,.jpg,384,131,RGB,5.3
Plastik,plastik_R_1185.jpg,dataset\Plastik\plastik_R_1185.jpg,.jpg,225,225,RGB,8.07
Plastik,plastik_R_1186.jpg,dataset\Plastik\plastik_R_1186.jpg,.jpg,259,194,RGB,5.11
Plastik,plastik_R_1187.jpg,dataset\Plastik\plastik_R_1187.jpg,.jpg,225,225,RGB,1.64
Plastik,plastik_R_1188.jpg,dataset\Plastik\plastik_R_1188.jpg,.jpg,351,144,RGB,6.6
Plastik,plastik_R_1189.jpg,dataset\Plastik\plastik_R_1189.jpg,.jpg,275,183,RGB,16.28
Plastik,plastik_R_119.jpg,dataset\Plastik\plastik_R_119.jpg,.jpg,259,194,RGB,7.06
Plastik,plastik_R_1190.jpg,dataset\Plastik\plastik_R_1190.jpg,.jpg,225,225,RGB,4.66
Plastik,plastik_R_1191.jpg,dataset\Plastik\plastik_R_1191.jpg,.jpg,288,175,RGB,7.16
Plastik,plastik_R_1192.jpg,dataset\Plastik\plastik_R_1192.jpg,.jpg,275,183,RGB,13.51
Plastik,plastik_R_1193.jpg,dataset\Plastik\plastik_R_1193.jpg,.jpg,340,148,RGB,7.19
Plastik,plastik_R_1194.jpg,dataset\Plastik\plastik_R_1194.jpg,.jpg,259,194,RGB,6.23
Plastik,plastik_R_1195.jpg,dataset\Plastik\plastik_R_1195.jpg,.jpg,200,200,RGB,5.01
Plastik,plastik_R_1196.jpg,dataset\Plastik\plastik_R_1196.jpg,.jpg,235,215,RGB,4.56
Plastik,plastik_R_1197.jpg,dataset\Plastik\plastik_R_1197.jpg,.jpg,259,194,RGB,8.33
Plastik,plastik_R_1198.jpg,dataset\Plastik\plastik_R_1198.jpg,.jpg,225,225,RGB,5.55
Plastik,plastik_R_1199.jpg,dataset\Plastik\plastik_R_1199.jpg,.jpg,300,168,RGB,13.59
Plastik,plastik_R_12.jpg,dataset\Plastik\plastik_R_12.jpg,.jpg,275,183,RGB,3.7
Plastik,plastik_R_120.jpg,dataset\Plastik\plastik_R_120.jpg,.jpg,225,225,RGB,5.32
Plastik,plastik_R_1200.jpg,dataset\Plastik\plastik_R_1200.jpg,.jpg,252,189,RGB,12.25
Plastik,plastik_R_1201.jpg,dataset\Plastik\plastik_R_1201.jpg,.jpg,297,169,RGB,7.57
Plastik,plastik_R_1202.jpg,dataset\Plastik\plastik_R_1202.jpg,.jpg,221,228,RGB,11.56
Plastik,plastik_R_1203.jpg,dataset\Plastik\plastik_R_1203.jpg,.jpg,225,225,RGB,2.62
Plastik,plastik_R_1204.jpg,dataset\Plastik\plastik_R_1204.jpg,.jpg,225,225,RGB,2.06
Plastik,plastik_R_1205.jpg,dataset\Plastik\plastik_R_1205.jpg,.jpg,249,203,RGB,12.3
Plastik,plastik_R_1206.jpg,dataset\Plastik\plastik_R_1206.jpg,.jpg,276,183,RGB,4.93
Plastik,plastik_R_1207.jpg,dataset\Plastik\plastik_R_1207.jpg,.jpg,160,315,RGB,3.17
Plastik,plastik_R_1208.jpg,dataset\Plastik\plastik_R_1208.jpg,.jpg,207,243,RGB,6.31
Plastik,plastik_R_1209.jpg,dataset\Plastik\plastik_R_1209.jpg,.jpg,259,194,RGB,4.88
Plastik,plastik_R_121.jpg,dataset\Plastik\plastik_R_121.jpg,.jpg,296,170,RGB,5.51
Plastik,plastik_R_1210.jpg,dataset\Plastik\plastik_R_1210.jpg,.jpg,272,185,RGB,5.68
Plastik,plastik_R_1211.jpg,dataset\Plastik\plastik_R_1211.jpg,.jpg,225,225,RGB,5.34
Plastik,plastik_R_1212.jpg,dataset\Plastik\plastik_R_1212.jpg,.jpg,183,275,RGB,2.86
Plastik,plastik_R_1213.jpg,dataset\Plastik\plastik_R_1213.jpg,.jpg,286,176,RGB,8.17
Plastik,plastik_R_1214.jpg,dataset\Plastik\plastik_R_1214.jpg,.jpg,347,145,RGB,9.69
Plastik,plastik_R_1215.jpg,dataset\Plastik\plastik_R_1215.jpg,.jpg,299,168,RGB,13.47
Plastik,plastik_R_1216.jpg,dataset\Plastik\plastik_R_1216.jpg,.jpg,275,183,RGB,14.69
Plastik,plastik_R_1217.jpg,dataset\Plastik\plastik_R_1217.jpg,.jpg,275,183,RGB,9.67
Plastik,plastik_R_1218.jpg,dataset\Plastik\plastik_R_1218.jpg,.jpg,297,170,RGB,7.9
Plastik,plastik_R_1219.jpg,dataset\Plastik\plastik_R_1219.jpg,.jpg,280,180,RGB,5.06
Plastik,plastik_R_122.jpg,dataset\Plastik\plastik_R_122.jpg,.jpg,256,197,RGB,9.44
Plastik,plastik_R_1220.jpg,dataset\Plastik\plastik_R_1220.jpg,.jpg,305,165,RGB,11.36
Plastik,plastik_R_1221.jpg,dataset\Plastik\plastik_R_1221.jpg,.jpg,275,184,RGB,10.41
Plastik,plastik_R_1222.jpg,dataset\Plastik\plastik_R_1222.jpg,.jpg,225,225,RGB,7.52
Plastik,plastik_R_1223.jpg,dataset\Plastik\plastik_R_1223.jpg,.jpg,274,184,RGB,8.83
Plastik,plastik_R_1224.jpg,dataset\Plastik\plastik_R_1224.jpg,.jpg,225,225,RGB,10.49
Plastik,plastik_R_1225.jpg,dataset\Plastik\plastik_R_1225.jpg,.jpg,259,194,RGB,17.65
Plastik,plastik_R_1226.jpg,dataset\Plastik\plastik_R_1226.jpg,.jpg,194,259,RGB,15.94
Plastik,plastik_R_1227.jpg,dataset\Plastik\plastik_R_1227.jpg,.jpg,300,168,RGB,10.87
Plastik,plastik_R_1228.jpg,dataset\Plastik\plastik_R_1228.jpg,.jpg,250,187,RGB,3.77
Plastik,plastik_R_1229.jpg,dataset\Plastik\plastik_R_1229.jpg,.jpg,308,164,RGB,6.35
Plastik,plastik_R_123.jpg,dataset\Plastik\plastik_R_123.jpg,.jpg,299,168,RGB,16.23
Plastik,plastik_R_1230.jpg,dataset\Plastik\plastik_R_1230.jpg,.jpg,225,225,RGB,2.06
Plastik,plastik_R_1231.jpg,dataset\Plastik\plastik_R_1231.jpg,.jpg,399,126,RGB,12.87
Plastik,plastik_R_1232.jpg,dataset\Plastik\plastik_R_1232.jpg,.jpg,275,183,RGB,12.04
Plastik,plastik_R_1233.jpg,dataset\Plastik\plastik_R_1233.jpg,.jpg,276,183,RGB,7.6
Plastik,plastik_R_1234.jpg,dataset\Plastik\plastik_R_1234.jpg,.jpg,299,168,RGB,12.02
Plastik,plastik_R_1235.jpg,dataset\Plastik\plastik_R_1235.jpg,.jpg,225,225,RGB,2.12
Plastik,plastik_R_1236.jpg,dataset\Plastik\plastik_R_1236.jpg,.jpg,275,183,RGB,13.54
Plastik,plastik_R_1237.jpg,dataset\Plastik\plastik_R_1237.jpg,.jpg,215,212,RGB,15.1
Plastik,plastik_R_1238.jpg,dataset\Plastik\plastik_R_1238.jpg,.jpg,225,225,RGB,5.69
Plastik,plastik_R_1239.jpg,dataset\Plastik\plastik_R_1239.jpg,.jpg,180,166,RGB,8.01
Plastik,plastik_R_124.jpg,dataset\Plastik\plastik_R_124.jpg,.jpg,183,275,RGB,9.41
Plastik,plastik_R_1240.jpg,dataset\Plastik\plastik_R_1240.jpg,.jpg,225,225,RGB,9.91
Plastik,plastik_R_1241.jpg,dataset\Plastik\plastik_R_1241.jpg,.jpg,290,174,RGB,12.93
Plastik,plastik_R_1242.jpg,dataset\Plastik\plastik_R_1242.jpg,.jpg,259,194,RGB,11.24
Plastik,plastik_R_1243.jpg,dataset\Plastik\plastik_R_1243.jpg,.jpg,225,225,RGB,6.97
Plastik,plastik_R_1244.jpg,dataset\Plastik\plastik_R_1244.jpg,.jpg,275,183,RGB,9.31
Plastik,plastik_R_1245.jpg,dataset\Plastik\plastik_R_1245.jpg,.jpg,225,225,RGB,5.69
Plastik,plastik_R_1246.jpg,dataset\Plastik\plastik_R_1246.jpg,.jpg,270,187,RGB,6.82
Plastik,plastik_R_1247.jpg,dataset\Plastik\plastik_R_1247.jpg,.jpg,389,129,RGB,7.25
Plastik,plastik_R_1248.jpg,dataset\Plastik\plastik_R_1248.jpg,.jpg,225,225,RGB,7.06
Plastik,plastik_R_1249.jpg,dataset\Plastik\plastik_R_1249.jpg,.jpg,275,183,RGB,11.91
Plastik,plastik_R_125.jpg,dataset\Plastik\plastik_R_125.jpg,.jpg,275,183,RGB,5.47
Plastik,plastik_R_1250.jpg,dataset\Plastik\plastik_R_1250.jpg,.jpg,318,159,RGB,5.36
Plastik,plastik_R_1251.jpg,dataset\Plastik\plastik_R_1251.jpg,.jpg,245,205,RGB,5.48
Plastik,plastik_R_1252.jpg,dataset\Plastik\plastik_R_1252.jpg,.jpg,299,169,RGB,13.39
Plastik,plastik_R_1253.jpg,dataset\Plastik\plastik_R_1253.jpg,.jpg,280,180,RGB,17.03
Plastik,plastik_R_1254.jpg,dataset\Plastik\plastik_R_1254.jpg,.jpg,290,174,RGB,8.95
Plastik,plastik_R_1255.jpg,dataset\Plastik\plastik_R_1255.jpg,.jpg,183,275,RGB,5.91
Plastik,plastik_R_1256.jpg,dataset\Plastik\plastik_R_1256.jpg,.jpg,328,153,RGB,9.56
Plastik,plastik_R_1257.jpg,dataset\Plastik\plastik_R_1257.jpg,.jpg,354,142,RGB,10.47
Plastik,plastik_R_1258.jpg,dataset\Plastik\plastik_R_1258.jpg,.jpg,282,179,RGB,7.84
Plastik,plastik_R_1259.jpg,dataset\Plastik\plastik_R_1259.jpg,.jpg,275,183,RGB,10.86
Plastik,plastik_R_126.jpg,dataset\Plastik\plastik_R_126.jpg,.jpg,183,265,RGB,8.11
Plastik,plastik_R_1260.jpg,dataset\Plastik\plastik_R_1260.jpg,.jpg,329,153,RGB,8.66
Plastik,plastik_R_1261.jpg,dataset\Plastik\plastik_R_1261.jpg,.jpg,275,184,RGB,9.5
Plastik,plastik_R_1262.jpg,dataset\Plastik\plastik_R_1262.jpg,.jpg,299,169,RGB,5.87
Plastik,plastik_R_1263.jpg,dataset\Plastik\plastik_R_1263.jpg,.jpg,259,194,RGB,1.78
Plastik,plastik_R_1264.jpg,dataset\Plastik\plastik_R_1264.jpg,.jpg,358,141,RGB,6.51
Plastik,plastik_R_1265.jpg,dataset\Plastik\plastik_R_1265.jpg,.jpg,245,206,RGB,6.07
Plastik,plastik_R_1266.jpg,dataset\Plastik\plastik_R_1266.jpg,.jpg,123,122,RGB,4.0
Plastik,plastik_R_1267.jpg,dataset\Plastik\plastik_R_1267.jpg,.jpg,225,159,RGB,9.69
Plastik,plastik_R_1268.jpg,dataset\Plastik\plastik_R_1268.jpg,.jpg,275,183,RGB,4.78
Plastik,plastik_R_1269.jpg,dataset\Plastik\plastik_R_1269.jpg,.jpg,183,275,RGB,1.58
Plastik,plastik_R_127.jpg,dataset\Plastik\plastik_R_127.jpg,.jpg,192,245,RGB,3.45
Plastik,plastik_R_1270.jpg,dataset\Plastik\plastik_R_1270.jpg,.jpg,200,200,RGB,4.74
Plastik,plastik_R_1271.jpg,dataset\Plastik\plastik_R_1271.jpg,.jpg,225,225,RGB,5.09
Plastik,plastik_R_1272.jpg,dataset\Plastik\plastik_R_1272.jpg,.jpg,315,160,RGB,4.29
Plastik,plastik_R_1273.jpg,dataset\Plastik\plastik_R_1273.jpg,.jpg,225,225,RGB,4.09
Plastik,plastik_R_1274.jpg,dataset\Plastik\plastik_R_1274.jpg,.jpg,300,168,RGB,5.5
Plastik,plastik_R_1275.jpg,dataset\Plastik\plastik_R_1275.jpg,.jpg,277,182,RGB,8.4
Plastik,plastik_R_1276.jpg,dataset\Plastik\plastik_R_1276.jpg,.jpg,254,198,RGB,10.78
Plastik,plastik_R_1277.jpg,dataset\Plastik\plastik_R_1277.jpg,.jpg,205,246,RGB,9.51
Plastik,plastik_R_1278.jpg,dataset\Plastik\plastik_R_1278.jpg,.jpg,318,159,RGB,15.08
Plastik,plastik_R_1279.jpg,dataset\Plastik\plastik_R_1279.jpg,.jpg,210,240,RGB,1.97
Plastik,plastik_R_128.jpg,dataset\Plastik\plastik_R_128.jpg,.jpg,225,225,RGB,6.27
Plastik,plastik_R_1280.jpg,dataset\Plastik\plastik_R_1280.jpg,.jpg,272,185,RGB,4.97
Plastik,plastik_R_1281.jpg,dataset\Plastik\plastik_R_1281.jpg,.jpg,225,225,RGB,1.48
Plastik,plastik_R_1282.jpg,dataset\Plastik\plastik_R_1282.jpg,.jpg,241,209,RGB,7.37
Plastik,plastik_R_1283.jpg,dataset\Plastik\plastik_R_1283.jpg,.jpg,259,194,RGB,12.71
Plastik,plastik_R_1284.jpg,dataset\Plastik\plastik_R_1284.jpg,.jpg,334,151,RGB,6.68
Plastik,plastik_R_1285.jpg,dataset\Plastik\plastik_R_1285.jpg,.jpg,315,160,RGB,6.33
Plastik,plastik_R_1286.jpg,dataset\Plastik\plastik_R_1286.jpg,.jpg,259,194,RGB,13.08
Plastik,plastik_R_1287.jpg,dataset\Plastik\plastik_R_1287.jpg,.jpg,199,254,RGB,5.83
Plastik,plastik_R_1288.jpg,dataset\Plastik\plastik_R_1288.jpg,.jpg,158,167,RGB,7.28
Plastik,plastik_R_1289.jpg,dataset\Plastik\plastik_R_1289.jpg,.jpg,228,221,RGB,8.18
Plastik,plastik_R_129.jpg,dataset\Plastik\plastik_R_129.jpg,.jpg,275,183,RGB,9.3
Plastik,plastik_R_1290.jpg,dataset\Plastik\plastik_R_1290.jpg,.jpg,251,201,RGB,5.16
Plastik,plastik_R_1292.jpg,dataset\Plastik\plastik_R_1292.jpg,.jpg,275,183,RGB,6.26
Plastik,plastik_R_1293.jpg,dataset\Plastik\plastik_R_1293.jpg,.jpg,183,275,RGB,13.05
Plastik,plastik_R_1294.jpg,dataset\Plastik\plastik_R_1294.jpg,.jpg,199,253,RGB,8.67
Plastik,plastik_R_1295.jpg,dataset\Plastik\plastik_R_1295.jpg,.jpg,290,174,RGB,4.5
Plastik,plastik_R_1296.jpg,dataset\Plastik\plastik_R_1296.jpg,.jpg,225,225,RGB,4.81
Plastik,plastik_R_1297.jpg,dataset\Plastik\plastik_R_1297.jpg,.jpg,225,225,RGB,3.67
Plastik,plastik_R_1298.jpg,dataset\Plastik\plastik_R_1298.jpg,.jpg,194,259,RGB,13.33
Plastik,plastik_R_1299.jpg,dataset\Plastik\plastik_R_1299.jpg,.jpg,245,124,RGB,5.08
Plastik,plastik_R_13.jpg,dataset\Plastik\plastik_R_13.jpg,.jpg,275,183,RGB,6.72
Plastik,plastik_R_130.jpg,dataset\Plastik\plastik_R_130.jpg,.jpg,240,180,RGB,16.17
Plastik,plastik_R_1300.jpg,dataset\Plastik\plastik_R_1300.jpg,.jpg,379,133,RGB,8.35
Plastik,plastik_R_1301.jpg,dataset\Plastik\plastik_R_1301.jpg,.jpg,225,225,RGB,4.21
Plastik,plastik_R_1302.jpg,dataset\Plastik\plastik_R_1302.jpg,.jpg,225,225,RGB,2.47
Plastik,plastik_R_1303.jpg,dataset\Plastik\plastik_R_1303.jpg,.jpg,275,183,RGB,10.4
Plastik,plastik_R_1304.jpg,dataset\Plastik\plastik_R_1304.jpg,.jpg,290,174,RGB,5.0
Plastik,plastik_R_1305.jpg,dataset\Plastik\plastik_R_1305.jpg,.jpg,259,194,RGB,8.3
Plastik,plastik_R_1306.jpg,dataset\Plastik\plastik_R_1306.jpg,.jpg,225,225,RGB,1.95
Plastik,plastik_R_1307.jpg,dataset\Plastik\plastik_R_1307.jpg,.jpg,260,194,RGB,12.6
Plastik,plastik_R_1308.jpg,dataset\Plastik\plastik_R_1308.jpg,.jpg,275,183,RGB,12.94
Plastik,plastik_R_1309.jpg,dataset\Plastik\plastik_R_1309.jpg,.jpg,275,183,RGB,9.9
Plastik,plastik_R_1311.jpg,dataset\Plastik\plastik_R_1311.jpg,.jpg,203,248,RGB,3.24
Plastik,plastik_R_1312.jpg,dataset\Plastik\plastik_R_1312.jpg,.jpg,261,193,RGB,9.3
Plastik,plastik_R_1313.jpg,dataset\Plastik\plastik_R_1313.jpg,.jpg,188,268,RGB,5.81
Plastik,plastik_R_1314.jpg,dataset\Plastik\plastik_R_1314.jpg,.jpg,224,225,RGB,4.91
Plastik,plastik_R_1315.jpg,dataset\Plastik\plastik_R_1315.jpg,.jpg,224,225,RGB,9.62
Plastik,plastik_R_1316.jpg,dataset\Plastik\plastik_R_1316.jpg,.jpg,183,275,RGB,8.88
Plastik,plastik_R_1317.jpg,dataset\Plastik\plastik_R_1317.jpg,.jpg,303,166,RGB,8.7
Plastik,plastik_R_1318.jpg,dataset\Plastik\plastik_R_1318.jpg,.jpg,225,225,RGB,1.46
Plastik,plastik_R_1319.jpg,dataset\Plastik\plastik_R_1319.jpg,.jpg,225,225,RGB,8.27
Plastik,plastik_R_132.jpg,dataset\Plastik\plastik_R_132.jpg,.jpg,225,225,RGB,3.1
Plastik,plastik_R_1320.jpg,dataset\Plastik\plastik_R_1320.jpg,.jpg,401,126,RGB,8.05
Plastik,plastik_R_1321.jpg,dataset\Plastik\plastik_R_1321.jpg,.jpg,225,225,RGB,2.41
Plastik,plastik_R_1322.jpg,dataset\Plastik\plastik_R_1322.jpg,.jpg,275,183,RGB,8.94
Plastik,plastik_R_1323.jpg,dataset\Plastik\plastik_R_1323.jpg,.jpg,201,251,RGB,3.67
Plastik,plastik_R_1324.jpg,dataset\Plastik\plastik_R_1324.jpg,.jpg,373,135,RGB,7.2
Plastik,plastik_R_1326.jpg,dataset\Plastik\plastik_R_1326.jpg,.jpg,450,112,RGB,12.79
Plastik,plastik_R_1328.jpg,dataset\Plastik\plastik_R_1328.jpg,.jpg,260,194,RGB,3.1
Plastik,plastik_R_1329.jpg,dataset\Plastik\plastik_R_1329.jpg,.jpg,262,192,RGB,4.53
Plastik,plastik_R_133.jpg,dataset\Plastik\plastik_R_133.jpg,.jpg,299,168,RGB,6.3
Plastik,plastik_R_1330.jpg,dataset\Plastik\plastik_R_1330.jpg,.jpg,300,168,RGB,8.37
Plastik,plastik_R_1331.jpg,dataset\Plastik\plastik_R_1331.jpg,.jpg,183,275,RGB,7.02
Plastik,plastik_R_1332.jpg,dataset\Plastik\plastik_R_1332.jpg,.jpg,225,225,RGB,3.85
Plastik,plastik_R_1333.jpg,dataset\Plastik\plastik_R_1333.jpg,.jpg,291,173,RGB,6.49
Plastik,plastik_R_1334.jpg,dataset\Plastik\plastik_R_1334.jpg,.jpg,194,259,RGB,4.8
Plastik,plastik_R_1335.jpg,dataset\Plastik\plastik_R_1335.jpg,.jpg,440,114,RGB,7.2
Plastik,plastik_R_1336.jpg,dataset\Plastik\plastik_R_1336.jpg,.jpg,279,181,RGB,6.12
Plastik,plastik_R_1337.jpg,dataset\Plastik\plastik_R_1337.jpg,.jpg,218,231,RGB,6.42
Plastik,plastik_R_1338.jpg,dataset\Plastik\plastik_R_1338.jpg,.jpg,233,114,RGB,8.32
Plastik,plastik_R_1339.jpg,dataset\Plastik\plastik_R_1339.jpg,.jpg,300,168,RGB,9.35
Plastik,plastik_R_134.jpg,dataset\Plastik\plastik_R_134.jpg,.jpg,200,200,RGB,12.73
Plastik,plastik_R_1341.jpg,dataset\Plastik\plastik_R_1341.jpg,.jpg,220,200,RGB,2.26
Plastik,plastik_R_1342.jpg,dataset\Plastik\plastik_R_1342.jpg,.jpg,300,168,RGB,12.83
Plastik,plastik_R_1343.jpg,dataset\Plastik\plastik_R_1343.jpg,.jpg,225,225,RGB,4.87
Plastik,plastik_R_1344.jpg,dataset\Plastik\plastik_R_1344.jpg,.jpg,225,225,RGB,5.47
Plastik,plastik_R_1345.jpg,dataset\Plastik\plastik_R_1345.jpg,.jpg,225,225,RGB,7.38
Plastik,plastik_R_1346.jpg,dataset\Plastik\plastik_R_1346.jpg,.jpg,318,159,RGB,6.18
Plastik,plastik_R_1347.jpg,dataset\Plastik\plastik_R_1347.jpg,.jpg,225,225,RGB,1.12
Plastik,plastik_R_1348.jpg,dataset\Plastik\plastik_R_1348.jpg,.jpg,254,199,RGB,5.56
Plastik,plastik_R_1349.jpg,dataset\Plastik\plastik_R_1349.jpg,.jpg,380,133,RGB,5.26
Plastik,plastik_R_135.jpg,dataset\Plastik\plastik_R_135.jpg,.jpg,259,195,RGB,10.22
Plastik,plastik_R_1350.jpg,dataset\Plastik\plastik_R_1350.jpg,.jpg,225,225,RGB,2.82
Plastik,plastik_R_1351.jpg,dataset\Plastik\plastik_R_1351.jpg,.jpg,275,183,RGB,15.36
Plastik,plastik_R_1352.jpg,dataset\Plastik\plastik_R_1352.jpg,.jpg,290,174,RGB,5.53
Plastik,plastik_R_1353.jpg,dataset\Plastik\plastik_R_1353.jpg,.jpg,275,183,RGB,9.02
Plastik,plastik_R_1354.jpg,dataset\Plastik\plastik_R_1354.jpg,.jpg,225,225,RGB,2.01
Plastik,plastik_R_1355.jpg,dataset\Plastik\plastik_R_1355.jpg,.jpg,360,140,RGB,7.85
Plastik,plastik_R_1356.jpg,dataset\Plastik\plastik_R_1356.jpg,.jpg,242,208,RGB,3.92
Plastik,plastik_R_1357.jpg,dataset\Plastik\plastik_R_1357.jpg,.jpg,225,225,RGB,10.87
Plastik,plastik_R_1358.jpg,dataset\Plastik\plastik_R_1358.jpg,.jpg,297,169,RGB,7.13
Plastik,plastik_R_1359.jpg,dataset\Plastik\plastik_R_1359.jpg,.jpg,241,209,RGB,4.79
Plastik,plastik_R_136.jpg,dataset\Plastik\plastik_R_136.jpg,.jpg,300,168,RGB,13.94
Plastik,plastik_R_1360.jpg,dataset\Plastik\plastik_R_1360.jpg,.jpg,308,164,RGB,15.5
Plastik,plastik_R_1361.jpg,dataset\Plastik\plastik_R_1361.jpg,.jpg,277,182,RGB,9.85
Plastik,plastik_R_1362.jpg,dataset\Plastik\plastik_R_1362.jpg,.jpg,306,165,RGB,5.81
Plastik,plastik_R_1363.jpg,dataset\Plastik\plastik_R_1363.jpg,.jpg,259,194,RGB,6.52
Plastik,plastik_R_1364.jpg,dataset\Plastik\plastik_R_1364.jpg,.jpg,225,225,RGB,4.08
Plastik,plastik_R_1365.jpg,dataset\Plastik\plastik_R_1365.jpg,.jpg,259,194,RGB,7.75
Plastik,plastik_R_1366.jpg,dataset\Plastik\plastik_R_1366.jpg,.jpg,225,225,RGB,13.15
Plastik,plastik_R_1367.jpg,dataset\Plastik\plastik_R_1367.jpg,.jpg,201,251,RGB,1.92
Plastik,plastik_R_1368.jpg,dataset\Plastik\plastik_R_1368.jpg,.jpg,225,225,RGB,13.84
Plastik,plastik_R_1369.jpg,dataset\Plastik\plastik_R_1369.jpg,.jpg,225,225,RGB,3.74
Plastik,plastik_R_137.jpg,dataset\Plastik\plastik_R_137.jpg,.jpg,275,183,RGB,20.77
Plastik,plastik_R_1370.jpg,dataset\Plastik\plastik_R_1370.jpg,.jpg,279,181,RGB,9.09
Plastik,plastik_R_1371.jpg,dataset\Plastik\plastik_R_1371.jpg,.jpg,290,174,RGB,15.97
Plastik,plastik_R_1372.jpg,dataset\Plastik\plastik_R_1372.jpg,.jpg,222,227,RGB,5.85
Plastik,plastik_R_1373.jpg,dataset\Plastik\plastik_R_1373.jpg,.jpg,225,225,RGB,6.41
Plastik,plastik_R_1374.jpg,dataset\Plastik\plastik_R_1374.jpg,.jpg,225,225,RGB,5.8
Plastik,plastik_R_1375.jpg,dataset\Plastik\plastik_R_1375.jpg,.jpg,225,225,RGB,6.27
Plastik,plastik_R_1376.jpg,dataset\Plastik\plastik_R_1376.jpg,.jpg,294,171,RGB,11.64
Plastik,plastik_R_1377.jpg,dataset\Plastik\plastik_R_1377.jpg,.jpg,306,165,RGB,5.2
Plastik,plastik_R_1378.jpg,dataset\Plastik\plastik_R_1378.jpg,.jpg,361,139,RGB,5.6
Plastik,plastik_R_1379.jpg,dataset\Plastik\plastik_R_1379.jpg,.jpg,259,194,RGB,10.98
Plastik,plastik_R_138.jpg,dataset\Plastik\plastik_R_138.jpg,.jpg,225,225,RGB,12.79
Plastik,plastik_R_1380.jpg,dataset\Plastik\plastik_R_1380.jpg,.jpg,275,183,RGB,7.52
Plastik,plastik_R_1381.jpg,dataset\Plastik\plastik_R_1381.jpg,.jpg,224,224,RGB,1.78
Plastik,plastik_R_1382.jpg,dataset\Plastik\plastik_R_1382.jpg,.jpg,225,225,RGB,2.24
Plastik,plastik_R_1383.jpg,dataset\Plastik\plastik_R_1383.jpg,.jpg,210,240,RGB,5.41
Plastik,plastik_R_1384.jpg,dataset\Plastik\plastik_R_1384.jpg,.jpg,259,194,RGB,11.35
Plastik,plastik_R_1385.jpg,dataset\Plastik\plastik_R_1385.jpg,.jpg,569,88,RGB,8.12
Plastik,plastik_R_1386.jpg,dataset\Plastik\plastik_R_1386.jpg,.jpg,259,178,RGB,8.18
Plastik,plastik_R_1387.jpg,dataset\Plastik\plastik_R_1387.jpg,.jpg,377,134,RGB,7.36
Plastik,plastik_R_1388.jpg,dataset\Plastik\plastik_R_1388.jpg,.jpg,232,218,RGB,7.46
Plastik,plastik_R_1389.jpg,dataset\Plastik\plastik_R_1389.jpg,.jpg,194,259,RGB,4.44
Plastik,plastik_R_139.jpg,dataset\Plastik\plastik_R_139.jpg,.jpg,276,183,RGB,3.3
Plastik,plastik_R_1390.jpg,dataset\Plastik\plastik_R_1390.jpg,.jpg,176,286,RGB,5.97
Plastik,plastik_R_1391.jpg,dataset\Plastik\plastik_R_1391.jpg,.jpg,275,183,RGB,13.35
Plastik,plastik_R_1393.jpg,dataset\Plastik\plastik_R_1393.jpg,.jpg,289,174,RGB,2.47
Plastik,plastik_R_1394.jpg,dataset\Plastik\plastik_R_1394.jpg,.jpg,384,131,RGB,7.17
Plastik,plastik_R_1395.jpg,dataset\Plastik\plastik_R_1395.jpg,.jpg,300,168,RGB,3.28
Plastik,plastik_R_1396.jpg,dataset\Plastik\plastik_R_1396.jpg,.jpg,170,296,RGB,6.45
Plastik,plastik_R_1397.jpg,dataset\Plastik\plastik_R_1397.jpg,.jpg,275,183,RGB,13.16
Plastik,plastik_R_1398.jpg,dataset\Plastik\plastik_R_1398.jpg,.jpg,262,192,RGB,5.19
Plastik,plastik_R_1399.jpg,dataset\Plastik\plastik_R_1399.jpg,.jpg,178,284,RGB,8.85
Plastik,plastik_R_14.jpg,dataset\Plastik\plastik_R_14.jpg,.jpg,225,225,RGB,2.47
